11314.6635198,29394955904.2,201349811800,17795475.0,17795475.0,-0.63,11.16,-12.69,18578.51772161,11038.25,11312.83,11312.83,11312.83
11355.4020568,29452144488.5,202074773417,17795475.0,17795475.0,-0.4,11.33,-12.48,18585.90887463,11041.60,11370.99,11370.99,11370.99
11367.5745444,29369206754.7,202291388616,17795475.0,17795475.0,-0.37,11.16,-12.48,18026.78256939,11067.64,11396.16,11396.16,11396.16
11369.7243615,29167062319.5,202330066312,17795512.0,17795512.0,-0.13,10.91,-12.49,18085.48641386,11080.28,11381.31,11381.31,11381.31
11430.294632,29227227786.0,203407945287,17795512.0,17795512.0,0.6,11.35,-12.03,17985.26650951,11092.38,11435.69,11435.69,11435.69
11410.4629205,28867135887.4,203055178163,17795525.0,17795525.0,0.64,10.84,-12.19,17799.70504652,11103.25,11407.31,11407.31,11407.31
11397.3676255,28756334599.4,202822140514,17795525.0,17795525.0,0.65,10.22,-12.29,17670.82756573,11109.79,11362.34,11362.34,11362.34
11392.6839044,28722189890.0,202739645689,17795600.0,17795600.0,0.49,10.01,-12.32,17639.45602573,11114.09,11421.51,11421.51,11421.51
11426.5436761,28744296405.7,203342200642,17795600.0,17795600.0,0.61,10.0,-12.04,17409.05446320,11127.72,11444.45,11444.45,11444.45
11439.4056148,28841661531.7,203571372544,17795625.0,17795625.0,0.61,9.96,-11.93,17262.42694116,11142.12,11432.09,11432.09,11432.09
11438.3242902,28831969853.5,203552129697,17795625.0,17795625.0,0.34,9.61,-11.94,17255.33247025,11145.15,11444.0,11444.0,11444.0
11450.3310953,28895070724.7,203765935702,17795637.0,17795637.0,0.36,9.41,-11.86,16977.54961331,11156.15,11453.17,11453.17,11453.17
11426.843423,28598783665.6,203347957612,17795637.0,17795637.0,0.16,8.87,-12.06,16906.74968733,11165.12,11359.44,11359.44,11359.44
11404.6267388,28607687848.2,202953167796,17795687.0,17795687.0,0.03,8.47,-12.26,16830.00036656,11169.96,11429.93,11429.93,11429.93
11428.6300203,28659412239.4,203380322680,17795687.0,17795687.0,0.14,8.53,-12.09,16727.84794485,11175.50,11395.35,11395.35,11395.35
11379.515485,28573713481.4,202506295783,17795687.0,17795687.0,-0.36,7.99,-12.47,17061.06443915,11179.41,11320.16,11320.16,11320.16
11316.5605086,28574486917.3,201385968728,17795687.0,17795687.0,-1.05,7.22,-12.95,17175.22451777,11182.15,11284.26,11284.26,11284.26
11292.8103719,28650779076.8,200963318729,17795687.0,17795687.0,-1.24,6.92,-13.13,17267.99020582,11185.55,11289.1,11289.1,11289.1
11293.1713298,28711408545.6,200969889034,17795700.0,17795700.0,-1.12,6.8,-13.12,17603.35254372,11188.50,11239.96,11239.96,11239.96
11265.6048405,28519213935.9,200479324060,17795700.0,17795700.0,-1.33,6.45,-13.33,17767.38335712,11191.52,11274.65,11274.65,11274.65
11291.4494096,28597014322.0,200939381756,17795712.0,17795712.0,-1.06,6.65,-13.13,17933.44170214,11197.71,11333.47,11333.47,11333.47
